2015-10-11 23:29 CRITICAL task          Local-Torrents-TV BUG: Unhandled error in plugin include: while scanning for the next token\nfound character '\t' that cannot start any token\n  in "c:\Users\sysfs\flexget\New Config File Flexget\series-following.yml", line 47, column 1
2015-10-12 18:05 INFO     task          My-TV-Shows     Plugin torrent_alive has requested task to be ran again after execution has completed.
2015-10-12 18:05 INFO     task          My-TV-Shows     Rerunning the task in case better resolution can be achieved.
2015-10-12 18:06 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-12 18:06 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-12 18:14 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-12 18:14 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpy1uiws\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-12 18:14 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-12 18:14 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpqwe002\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-12 18:14 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-12 18:14 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-12 18:14 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-12 18:14 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-12 18:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-12 18:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-12 18:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:18 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-12 18:18 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-12 18:29 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-12 18:29 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmp0n3phk\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-12 18:29 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-12 18:29 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpelshbn\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-12 18:29 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-12 18:29 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-12 18:29 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-12 18:29 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-12 18:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-12 18:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-12 18:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:33 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-12 18:33 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-12 18:44 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-12 18:44 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpkc3jza\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-12 18:44 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-12 18:44 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpmnbtja\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-12 18:44 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-12 18:44 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-12 18:44 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-12 18:44 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-12 18:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-12 18:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-12 18:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 18:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 18:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 18:48 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-12 18:48 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-12 18:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-12 18:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpnxhv_j\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-12 18:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-12 18:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpjqcm3r\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-12 18:59 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-12 18:59 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-12 18:59 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-12 18:59 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-12 19:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-12 19:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 19:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 19:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 19:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-12 19:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-12 19:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-12 19:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-12 19:04 INFO     parser_internal My-TV-Shows     Title `The Big Bang Theory` looks like series `The Big Bang Theory` but cannot find any series numbering.
2015-10-12 19:05 INFO     download      My-TV-Shows     Downloading: The Big Bang Theory S09E04 720p HDTV X264-DIMENSION[rartv]
2015-10-12 19:06 WARNING  torrent_alive                 Socket Error: timed out
2015-10-12 19:06 WARNING  torrent_alive                 Socket Error: timed out
2015-10-12 19:06 WARNING  torrent_alive                 Socket Error: timed out
2015-10-12 19:06 INFO     deluge        My-TV-Shows     Connecting to daemon at localhost:58846..
2015-10-12 19:06 INFO     deluge        My-TV-Shows     Connected to daemon at 127.0.0.1:58846..
2015-10-12 19:07 INFO     deluge        My-TV-Shows     The Big Bang Theory S09E04 720p HDTV X264-DIMENSION[rartv] successfully added to deluge.
2015-10-12 19:07 INFO     deluge        My-TV-Shows     Connection lost to daemon at localhost:58846 reason: Connection was closed cleanly.
2015-10-12 19:07 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-12 19:07 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-12 19:15 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-12 19:15 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmppnmdnd\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-12 19:15 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-12 19:15 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpnavhxd\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-12 19:15 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-12 19:15 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-12 19:15 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-12 19:15 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-12 19:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
